1868_United_States_presidential_election_in_Kansas	72	1.0	1.0
1868_United_States_presidential_election_in_Delaware	52	1.0	1.0
1868_United_States_presidential_election	39337	0.9993	0.9744
1868_United_States_elections	136	1.0	1.0
1868_South_Carolina_gubernatorial_election	37	1.0	1.0
1868_Missouri_gubernatorial_election	34	1.0	1.0
1868_Louisiana_gubernatorial_election	62	1.0	1.0
1868_Danish_West_Indies_status_referendum	24	1.0	1.0
1868_Connecticut_gubernatorial_election	30	1.0	1.0
1867_Romanian_general_election	32	1.0	1.0
1867_Minnesota_gubernatorial_election	28	1.0	1.0
1866_West_Virginia_gubernatorial_election	41	1.0	1.0
1866_Vermont_gubernatorial_election	13	1.0	1.0
1866_Romanian_prince_referendum	13	1.0	1.0
1866_New_Zealand_general_election	103	1.0	1.0
1866_Constitution_of_Romania	26	1.0	1.0
1865_in_the_United_States	456	1.0	1.0
1865_Open_Championship	37	1.0	1.0
1865_Minnesota_gubernatorial_election	28	1.0	1.0
1865_Atlantic_hurricane_season	51	1.0	1.0
1864_in_the_United_Kingdom	18	1.0	1.0
1864_in_music	61	1.0	1.0
1864_in_India	10	1.0	1.0
1864_Vermont_gubernatorial_election	11	1.0	1.0
1864_United_States_presidential_election_in_West_Virginia	138	1.0	1.0
1864_United_States_presidential_election_in_New_Jersey	128	1.0	1.0
1864_United_States_presidential_election_in_Missouri	134	1.0	1.0
1864_United_States_presidential_election_in_Delaware	75	1.0	1.0
1864_United_States_presidential_election_in_Connecticut	42	1.0	1.0
1864_Portuguese_legislative_election	15	1.0	1.0
1864_Belgian_general_election	11	1.0	1.0
1864	821	1.0	1.0
1863–1875_cholera_pandemic	64	0.8312	0.75
1863_Pennsylvania_gubernatorial_election	69	1.0	1.0
1863_Minnesota_gubernatorial_election	29	1.0	1.0
1863_Mexican_emperor_referendum	13	1.0	1.0
1863_Confederate_States_House_of_Representatives_elections	442	1.0	1.0
1862_United_States_elections	276	1.0	1.0
1862_New_Jersey_gubernatorial_election	32	1.0	1.0
1862_Greek_head_of_state_referendum	615	1.0	1.0
1862_Connecticut_gubernatorial_election	27	1.0	1.0
1862_(disambiguation)	10	1.0	1.0
1861_Open_Championship	55	1.0	1.0
1861_Minnesota_gubernatorial_election	32	1.0	1.0
1861_Greek_legislative_election	13	1.0	1.0
1860_in_sports	15	1.0	1.0
1860_in_music	163	1.0	1.0
1860_United_States_presidential_election_in_Virginia	301	1.0	1.0
1860_United_States_presidential_election_in_Ohio	236	1.0	1.0
1860_United_States_presidential_election_in_North_Carolina	103	1.0	1.0
1860_United_States_presidential_election_in_Missouri	263	1.0	1.0
1860_United_States_presidential_election_in_Delaware	46	1.0	1.0
1860_Illinois_gubernatorial_election	17	1.0	1.0
1860_Democratic_National_Conventions	698	1.0	1.0
185_empty_chairs	14	1.0	1.0
1859_in_literature	16	1.0	1.0
1859_Virginia_gubernatorial_election	71	1.0	1.0
1859_Texas_gubernatorial_election	78	1.0	1.0
1859_Connecticut_gubernatorial_election	21	1.0	1.0
1858_Atlantic_hurricane_season	55	1.0	1.0
1857_in_the_United_Kingdom	87	1.0	1.0
1856_in_rail_transport	12	1.0	1.0
1856_and_1857_United_States_Senate_elections	375	1.0	1.0
1856_Whig_National_Convention	50	1.0	1.0
1856_United_States_presidential_election_in_Rhode_Island	33	1.0	1.0
1856_United_States_presidential_election_in_Pennsylvania	199	1.0	1.0
1856_United_States_presidential_election_in_New_Hampshire	54	1.0	1.0
1856_United_States_presidential_election_in_California	444	1.0	1.0
1856_United_States_presidential_election_in_Arkansas	61	1.0	1.0
1856_Republican_National_Convention	381	1.0	1.0
1856_Chicago_mayoral_election	13	1.0	1.0
1855_in_sports	11	1.0	1.0
1855_in_music	28	1.0	1.0
1855_Danish_Folketing_election	22	1.0	1.0
1855	336	1.0	1.0
1854_in_the_United_States	124	1.0	1.0
1854_and_1855_United_States_Senate_elections	342	1.0	1.0
1854_Nankai_earthquake	27	1.0	1.0
1854_Michigan_gubernatorial_election	30	1.0	1.0
1853_Texas_gubernatorial_election	61	1.0	1.0
1853_New_Jersey_gubernatorial_election	27	1.0	1.0
1853_Connecticut_gubernatorial_election	30	1.0	1.0
1852_in_Australia	10	1.0	1.0
1852_and_1853_United_States_Senate_elections	284	1.0	1.0
1852_United_States_presidential_election_in_Rhode_Island	29	1.0	1.0
1852_United_States_presidential_election_in_New_Hampshire	56	1.0	1.0
1852_United_States_presidential_election_in_Iowa	59	1.0	1.0
1852_United_States_presidential_election_in_Arkansas	65	1.0	1.0
1852_French_legislative_election	422	1.0	1.0
1852_Constitution_of_the_Hawaiian_Kingdom	19	1.0	1.0
1851_Virginia_gubernatorial_election	15	1.0	1.0
1851_United_Kingdom_census	57	1.0	1.0
1851_Liberian_general_election	16	1.0	1.0
1850_in_rail_transport	17	1.0	1.0
1850_New_York_state_election	31	1.0	1.0
184th_Sustainment_Command	11	1.0	1.0
184_BC	31	1.0	1.0
1849_in_science	12	1.0	1.0
1849_Michigan_gubernatorial_election	31	1.0	1.0
1848_in_the_United_Kingdom	39	1.0	1.0
1848_United_States_presidential_election_in_Virginia	107	1.0	1.0
1848_United_States_presidential_election_in_Texas	125	1.0	1.0
1848_United_States_presidential_election_in_Ohio	148	1.0	1.0
1848_United_States_presidential_election_in_North_Carolina	66	1.0	1.0
1848_United_States_presidential_election_in_Missouri	57	1.0	1.0
1848_United_States_presidential_election_in_Delaware	34	1.0	1.0
1848_United_States_presidential_election_in_Connecticut	35	1.0	1.0
1848_United_States_presidential_election	32755	0.9996	0.9857
1848_Swiss_federal_election	15	1.0	1.0
1848_Missouri_gubernatorial_election	10	1.0	1.0
1848_French_presidential_election	1679	1.0	1.0
1848_Belgian_general_election	33	1.0	1.0
1847_in_the_United_States	57	1.0	1.0
1847_in_science	11	1.0	1.0
1847_in_rail_transport	13	1.0	1.0
1846_in_music	28	1.0	1.0
1846_United_States_elections	23	1.0	1.0
1846_Illinois_gubernatorial_election	17	1.0	1.0
1846	323	1.0	1.0
1845_in_science	11	1.0	1.0
1844_United_States_presidential_election_in_Virginia	103	1.0	1.0
1844_United_States_presidential_election_in_North_Carolina	62	1.0	1.0
1844_United_States_presidential_election_in_New_Jersey	38	1.0	1.0
1844_United_States_presidential_election_in_Missouri	58	1.0	1.0
1844_United_States_presidential_election_in_Delaware	35	1.0	1.0
1844_New_Jersey_gubernatorial_election	20	1.0	1.0
1844_Connecticut_gubernatorial_election	25	1.0	1.0
1843_in_science	11	1.0	1.0
1843_Michigan_gubernatorial_election	20	1.0	1.0
1842_in_the_United_Kingdom	73	1.0	1.0
1842_general_strike	98	1.0	1.0
1841_in_the_United_States	228	1.0	1.0
1841_in_science	12	1.0	1.0
1841_in_rail_transport	14	1.0	1.0
1840_in_paleontology	10	1.0	1.0
1840_in_music	92	1.0	1.0
1840_in_literature	46	1.0	1.0
1840_and_1841_United_States_Senate_elections	232	1.0	1.0
1840_United_States_presidential_election_in_Virginia	99	1.0	1.0
1840_United_States_presidential_election_in_North_Carolina	53	1.0	1.0
1840_United_States_presidential_election_in_Missouri	61	1.0	1.0
1840_United_States_presidential_election_in_Delaware	35	1.0	1.0
1840_United_States_presidential_election_in_Connecticut	32	1.0	1.0
1840_United_States_presidential_election	29414	0.9991	0.9701
1840_United_States_elections	269	1.0	1.0
1840	435	1.0	1.0
184	62	1.0	1.0
1839_Connecticut_gubernatorial_election	23	1.0	1.0
1839_Belgian_general_election	17	1.0	1.0
1838_in_rail_transport	15	1.0	1.0
1838_in_Australia	10	1.0	1.0
1838_and_1839_United_States_Senate_elections	210	1.0	1.0
1837	512	1.0	1.0
1836_in_the_United_States	117	1.0	1.0
1836_United_States_presidential_election_in_Arkansas	41	1.0	1.0
1835_in_the_United_Kingdom	83	1.0	1.0
1835_in_paleontology	10	1.0	1.0
1835_in_France	11	1.0	1.0
1835_New_Brunswick,_New_Jersey_tornado	13	1.0	1.0
1835_Connecticut_gubernatorial_election	21	1.0	1.0
1834_New_York_gubernatorial_election	58	1.0	1.0
1833_territorial_division_of_Spain	151	1.0	1.0
1833_Belgian_general_election	18	1.0	1.0
1832_United_States_presidential_election_in_Tennessee	55	1.0	1.0
1832_United_States_presidential_election_in_Maine	54	1.0	1.0
1832_Pennsylvania_gubernatorial_election	44	1.0	1.0
1832_Democratic_National_Convention	181	1.0	1.0
1831_in_music	29	1.0	1.0
1831_in_literature	25	1.0	1.0
1831_census_of_the_Ottoman_Empire	12	1.0	1.0
1831_Bristol_riots	49	1.0	1.0
1831	281	1.0	1.0
1830s_in_association_football	47	1.0	1.0
1830s_in_Western_fashion	528	1.0	1.0
1830s	779	1.0	1.0
1830m	146	1.0	1.0
1830_French_legislative_election	459	1.0	1.0
1829_in_the_United_States	107	1.0	1.0
1829_in_science	10	1.0	1.0
1829_(board_game)	38	1.0	1.0
1828_in_the_United_Kingdom	34	1.0	1.0
1828_United_States_presidential_election_in_North_Carolina	44	1.0	1.0
1828_United_States_presidential_election_in_New_Jersey	33	1.0	1.0
1828_United_States_presidential_election_in_Missouri	63	1.0	1.0
1828_United_States_presidential_election_in_Delaware	43	1.0	1.0
1828	277	1.0	1.0
1826_in_the_United_Kingdom	34	1.0	1.0
1826_in_music	29	1.0	1.0
1826_and_1827_United_States_Senate_elections	259	1.0	1.0
1826_Illinois_gubernatorial_election	18	1.0	1.0
1825_Miramichi_fire	30	1.0	1.0
1824_election	93	1.0	1.0
1824_and_1825_United_States_Senate_elections	276	1.0	1.0
1824_United_States_presidential_election_in_North_Carolina	16	1.0	1.0
1824_United_States_presidential_election_in_Missouri	85	1.0	1.0
1824_United_States_presidential_election_in_Mississippi	30	1.0	1.0
1824_United_States_presidential_election_in_Louisiana	33	1.0	1.0
1824_United_States_presidential_election_in_Delaware	13	1.0	1.0
1824_United_States_elections	112	1.0	1.0
1824:_The_Arkansas_War	10	1.0	1.0
1823_in_the_United_States	138	1.0	1.0
1822_in_music	40	1.0	1.0
1822_in_literature	24	1.0	1.0
1822_and_1823_United_States_Senate_elections	252	1.0	1.0
1822	314	1.0	1.0
1820_in_the_United_Kingdom	207	1.0	1.0
1820_in_literature	61	1.0	1.0
1820_United_States_presidential_election_in_Missouri	48	1.0	1.0
1820_United_States_presidential_election_in_Louisiana	28	1.0	1.0
1820_United_States_presidential_election	26110	0.9992	0.9808
1820_Spanish_general_election	42	1.0	1.0
1820_Connecticut_gubernatorial_election	26	1.0	1.0
181st_Street_station_(IRT_Broadway–Seventh_Avenue_Line)	280	1.0	1.0
1819_in_the_United_Kingdom	80	1.0	1.0
1819_Rann_of_Kutch_earthquake	218	1.0	1.0
1819	317	1.0	1.0
1818_in_the_United_States	138	1.0	1.0
1817_in_music	31	1.0	1.0
1817_in_France	11	1.0	1.0
1816_United_States_presidential_election_in_Pennsylvania	89	1.0	1.0
1816_United_States_presidential_election_in_New_York	100	1.0	1.0
1816_French_legislative_election	354	1.0	1.0
1815_in_France	29	1.0	1.0
1814_in_science	19	1.0	1.0
1814_Pennsylvania_gubernatorial_election	14	1.0	1.0
1813_in_the_United_Kingdom	2704	0.9647	0.9412
1813_in_music	37	1.0	1.0
1813_in_literature	25	1.0	1.0
1813_Spanish_general_election	50	1.0	1.0
1813	566	1.0	1.0
1812_in_science	15	1.0	1.0
1812_and_1813_United_States_Senate_elections	211	1.0	1.0
1812_United_States_presidential_election_in_New_York	99	1.0	1.0
1811_in_the_United_Kingdom	43	1.0	1.0
1811_in_literature	24	1.0	1.0
1810_in_the_United_States	95	1.0	1.0
1810_in_science	14	1.0	1.0
1810_and_1811_United_States_Senate_elections	200	1.0	1.0
1810_United_States_census	1226	1.0	1.0
180th_Street_station_(IRT_Third_Avenue_Line)	24	1.0	1.0
180_(disambiguation)	12	1.0	1.0
1808_in_music	26	1.0	1.0
1808_United_States_presidential_election_in_Ohio	11	1.0	1.0
1808_United_States_elections	21	1.0	1.0
1807_in_rail_transport	10	1.0	1.0
